Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),normalization,normError,nu_elastic,Ex,R,Veff,Eeff,Eprime,Eprime_eff,F2foc,Q2,Q2eff,q3momt_squared,q3momt,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),bin,Q2center,qvbin,qvcenter,RL_fortran_qvcenter,RT_fortran_qvcenter,RL_fortran_qvdata,RT_fortran_qvdata,bin_centering_correction,Hbc_Sig(GeV),Hbc_error(GeV)
6,12,1.93,16.0,0.432,26867.344,2300.0,5,0.27925268,0.019369152,0.980630848,0.019751726,0.98777,0.0082797,0.012823187,0.419176813,2.894010933,0.0031,1.9331,1.498,1.5011,1.003215015,0.223995721,0.224819794,0.411443794,0.641438846,1.469392908,0.932578788,0.005926564,4533376.212,388083.2169,0.009346921,0.009331932,335.2454612,334.171096,9007155.13,771064.5607,23.13209974,1.980241494,8978289.792,768593.5209,23.05796803,1.97389539,0.209~0.322,0.265,0.609~0.702,0.649,0.00337,0.0225,0.00345,0.0233,0.9512966057964529,21.934966723502125,1.8777599847042656
6,12,0.961,37.5,0.433,4812.979,152.8,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.416224976,2.894010933,0.0031,0.9641,0.528,0.5311,1.006462019,0.209708337,0.211620029,0.399109029,0.631750765,1.484471545,0.69704014,0.0010212,4713063.716,149627.9406,0.00121141,0.001207515,2059.840363,2046.615098,9913968.411,314743.6075,25.46096995,0.808321875,9850315.487,312722.787,25.29749705,0.803132021,0.209~0.322,0.265,0.609~0.702,0.649,0.00342,0.0226,0.00351,0.0244,0.8936787501143248,22.60783554466482,0.7177420207040717
6,12,1.93,16.0,0.448,27163.675,2400.0,5,0.27925268,0.019369152,0.980630848,0.019751726,0.98777,0.0082797,0.012823187,0.435176813,2.894010933,0.0031,1.9331,1.482,1.4851,1.003215015,0.221603243,0.222423473,0.423127473,0.650482493,1.501851181,0.930103274,0.006032848,4502629.038,397822.0801,0.009346921,0.009331932,361.274924,360.1171419,9813554.621,867059.8176,25.20308811,2.226775702,9782105.005,864281.1406,25.12231947,2.219639527,0.209~0.322,0.265,0.609~0.702,0.649,0.0035,0.0242,0.0035,0.0241,1.0072773519898908,25.305143431585677,2.2357926251286537
6,12,0.56,145.0,0.4525,397.73185,37.0,1,2.530727415,0.909576022,0.090423978,10.05901359,0.99185,0.002432,0.04677371,0.40572629,2.894010933,0.0031,0.5631,0.1075,0.1106,1.011102073,0.219025906,0.226589431,0.431345681,0.656769123,1.506140147,0.025446867,0.000109769,3623345.379,337070.7652,4.64e-06,4.62e-06,20085.03138,19864.49432,7988456.69,743146.1612,20.51588701,1.908541696,7900742.077,734986.29,20.29061908,1.887585583,0.209~0.322,0.265,0.609~0.702,0.649,0.00352,0.0246,0.0035,0.0239,1.0520077089653745,21.345887691839916,1.9857545846479008
6,12,0.961,37.5,0.443,4650.002,127.0,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.426224976,2.894010933,0.0031,0.9641,0.518,0.5211,1.006462019,0.205736588,0.207635468,0.403884468,0.635519054,1.507244826,0.690474825,0.001037355,4482554.868,122426.7147,0.00121141,0.001207515,2170.527432,2156.591497,10092956.9,275656.9838,25.92064668,0.707939938,10028154.77,273887.1201,25.75422241,0.703394589,0.145~0.209,0.16,0.609~0.702,0.649,0.00347,0.0237,0.00352,0.025,0.9191978165486976,23.673225006181536,0.6465587703809685
6,12,0.961,37.5,0.453,4541.6945,119.6,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.436224976,2.894010933,0.0031,0.9641,0.508,0.5111,1.006462019,0.201764839,0.203650907,0.408859907,0.639421541,1.530018107,0.683676554,0.001052064,4316935.594,113681.2476,0.00121141,0.001207515,2289.460995,2274.761444,10398032.41,273819.535,26.70413902,0.703221017,10331271.54,272061.4687,26.53268432,0.698705966,0.145~0.209,0.16,0.609~0.702,0.649,0.00352,0.0246,0.00356,0.0255,0.9415317333881683,24.981364259250675,0.6578538392966347
6,12,1.93,16.0,0.463,26669.79,2500.0,5,0.27925268,0.019369152,0.980630848,0.019751726,0.98777,0.0082797,0.012823187,0.450176813,2.894010933,0.0031,1.9331,1.467,1.4701,1.003215015,0.219360295,0.220176923,0.434545923,0.659200973,1.532280811,0.92767402,0.006116685,4360170.866,408718.1475,0.009346921,0.009331932,387.8364205,386.5935165,10343515.89,969591.0512,26.56413016,2.49009555,10310367.9,966483.7912,26.47899977,2.482115511,0.209~0.322,0.265,0.609~0.702,0.649,0.0036,0.0253,0.00355,0.0245,1.0593549969629086,28.05066072092921,2.629441469616993
6,12,0.56,145.0,0.4625,417.56885,43.0,1,2.530727415,0.909576022,0.090423978,10.05901359,0.99185,0.002432,0.04677371,0.41572629,2.894010933,0.0031,0.5631,0.0975,0.1006,1.011102073,0.198651403,0.206102141,0.420008391,0.648080543,1.545416157,0.023810755,0.000116487,3584674.809,369139.1654,4.64e-06,4.62e-06,21537.27089,21300.78799,8993293.436,926102.6481,23.09650026,2.378409,8894545.545,915933.8835,22.84289676,2.352293665,0.145~0.209,0.16,0.609~0.702,0.649,0.0036,0.0253,0.0036,0.0254,0.9931671069046859,22.686813688451622,2.3362206938582704
6,12,0.961,37.5,0.463,4652.065,154.6,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.446224976,2.894010933,0.0031,0.9641,0.498,0.5011,1.006462019,0.19779309,0.199666346,0.414035346,0.643455784,1.552791388,0.676641794,0.001065375,4366598.848,145113.2308,0.00121141,0.001207515,2417.297616,2401.777286,11245425.63,373714.2114,28.88040715,0.959769682,11173224.05,371314.7684,28.69497965,0.953607453,0.145~0.209,0.16,0.609~0.702,0.649,0.0036,0.0253,0.00361,0.0257,0.9693346293054963,27.81503746196151,0.9243647269567136
6,12,1.93,16.0,0.479,24002.811,2200.0,5,0.27925268,0.019369152,0.980630848,0.019751726,0.98777,0.0082797,0.012823187,0.466176813,2.894010933,0.0031,1.9331,1.451,1.4541,1.003215015,0.216967818,0.217780602,0.447221602,0.668746291,1.564739084,0.924964993,0.006190382,3877435.945,355390.0033,0.009346921,0.009331932,418.656546,417.3148724,10048933.95,921044.4013,25.80758731,2.365418454,10016730.01,918092.7193,25.72488142,2.357837969,0.209~0.322,0.265,0.609~0.702,0.649,0.00368,0.0259,0.00362,0.0246,1.113315783167924,28.639916505009275,2.6250182250403022
6,12,0.961,37.5,0.473,4499.403,150.6,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.456224976,2.894010933,0.0031,0.9641,0.488,0.4911,1.006462019,0.193821341,0.195681785,0.419410785,0.647619321,1.575564669,0.669367096,0.001077336,4176414.821,139789.2281,0.00121141,0.001207515,2554.753209,2538.350341,11494864.25,384745.8332,29.5210133,0.988101,11421061.14,382275.5614,29.33147278,0.981756869,0.145~0.209,0.16,0.609~0.702,0.649,0.00364,0.0258,0.00366,0.0258,0.9951128853355204,29.18812650924608,0.9769589106085566
6,12,0.961,37.5,0.483,4573.671,104.4,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.466224976,2.894010933,0.0031,0.9641,0.478,0.4811,1.006462019,0.189849593,0.191697225,0.424986225,0.651909675,1.59833795,0.661849109,0.001087999,4203745.005,95955.95715,0.00121141,0.001207515,2702.609217,2685.257036,12360845.4,282152.4023,31.74501878,0.724621417,12281482.23,280340.8346,31.54119896,0.719968964,0.145~0.209,0.16,0.609~0.702,0.649,0.00369,0.026,0.00368,0.0258,1.0176255053959515,32.09712853246426,0.7326587808598997
6,12,1.93,16.0,0.504,24101.588,2300.0,5,0.27925268,0.019369152,0.980630848,0.019751726,0.98777,0.0082797,0.012823187,0.491176813,2.894010933,0.0031,1.9331,1.426,1.4291,1.003215015,0.213229571,0.214036352,0.468052352,0.684143517,1.615455135,0.920483383,0.006275756,3840427.727,366489.7006,0.009346921,0.009331932,472.4492559,470.9351921,11386777.32,1086633.289,29.24342535,2.790682436,11350285.98,1083150.942,29.14970859,2.781739102,0.209~0.322,0.265,0.609~0.702,0.649,0.00376,0.0257,0.00375,0.0243,1.1936502448103785,34.794556794604695,3.3204235601009024
6,12,0.961,37.5,0.493,4379.749,139.7,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.476224976,2.894010933,0.0031,0.9641,0.468,0.4711,1.006462019,0.185877844,0.187712664,0.430761664,0.656324359,1.62111123,0.65408459,0.001097416,3990966.686,127299.0863,0.00121141,0.001207515,2861.719565,2843.345811,12533613.4,399782.2232,32.1887201,1.02671733,12453140.97,397215.4098,31.98205148,1.020125261,0.145~0.209,0.16,0.609~0.702,0.649,0.00372,0.026,0.00373,0.0257,1.0388688174208005,33.22515599971876,1.0597763235161555
6,12,1.93,16.0,0.51,22817.487,2300.0,5,0.27925268,0.019369152,0.980630848,0.019751726,0.98777,0.0082797,0.012823187,0.497176813,2.894010933,0.0031,1.9331,1.42,1.4231,1.003215015,0.212332392,0.213137731,0.473237731,0.687922766,1.627626987,0.91936185,0.006291246,3626862.741,365587.3368,0.009346921,0.009331932,486.4631644,484.90419,11099866.93,1118865.278,28.50658451,2.873460359,11064295.05,1115279.637,28.41522912,2.864251746,0.209~0.322,0.265,0.609~0.702,0.649,0.00378,0.0255,0.00376,0.0242,1.2139430015102373,34.4944685265339,3.4770383616201777
6,12,0.961,37.5,0.503,4210.583,135.0,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.486224976,2.894010933,0.0031,0.9641,0.458,0.4611,1.006462019,0.181906095,0.183728103,0.436737103,0.66086088,1.643884511,0.646070412,0.001105638,3808283.217,122101.4369,0.00121141,0.001207515,3033.018491,3013.544908,12770776.1,409457.4963,32.79779933,1.051565284,12688780.96,406828.5625,32.58722011,1.044813679,0.145~0.209,0.16,0.609~0.702,0.649,0.00376,0.0258,0.00377,0.0254,1.0646711591316824,34.69467340739297,1.1123829906975675
6,12,0.68,60.0,0.4875,2013.4555,170.0,1,1.047197551,0.25,0.75,0.333333333,0.99185,0.002432,0.020072929,0.467427071,2.894010933,0.0031,0.6831,0.1925,0.1956,1.00913843,0.1309,0.13361436,0.37127061,0.609319793,1.664875738,0.350575987,0.000510416,3944735.677,333061.7762,0.00034567,0.000344102,7902.153976,7830.594636,15910635.39,1343366.176,40.86155944,3.450021669,15766553.84,1331201.088,40.49153043,3.418779393,0.100~0.145,0.12,0.609~0.702,0.649,0.00371,0.026,0.00358,0.027,0.8030824261066088,32.51803649449398,2.7455616492537196
6,12,0.961,37.5,0.513,4058.9525,95.88,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.496224976,2.894010933,0.0031,0.9641,0.448,0.4511,1.006462019,0.177934346,0.179743542,0.442912542,0.665516748,1.666657792,0.637803579,0.00111272,3647776.089,86167.24917,0.00121141,0.001207515,3217.529423,3196.871182,13059799.1,308496.7211,33.54006575,0.792278674,12975948.27,306516.0089,33.32472078,0.787191826,0.145~0.209,0.16,0.609~0.702,0.649,0.00379,0.0254,0.00381,0.0251,1.0872887425354079,36.23359375222977,0.8559048106256916
6,12,0.961,37.5,0.523,3775.29,118.8,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.506224976,2.894010933,0.0031,0.9641,0.438,0.4411,1.006462019,0.173962597,0.175758981,0.449287981,0.670289476,1.689431073,0.629281232,0.001118714,3374670.209,106193.384,0.00121141,0.001207515,3416.375021,3394.440086,12897806.45,405865.3525,33.12403762,1.042339971,12814995.71,403259.4822,32.91136377,1.035647597,0.145~0.209,0.16,0.609~0.702,0.649,0.00382,0.0249,0.00386,0.0247,1.1151700026355085,36.70176562212908,1.1549231334759482
6,12,0.68,60.0,0.4975,1725.819,160.0,1,1.047197551,0.25,0.75,0.333333333,0.99185,0.002432,0.020072929,0.477427071,2.894010933,0.0031,0.6831,0.1825,0.1856,1.00913843,0.1241,0.12678336,0.37428961,0.61179213,1.690495458,0.336912223,0.000516269,3342870.47,309916.2052,0.00034567,0.000344102,8572.277987,8494.650221,14794200.22,1371564.478,37.99434008,3.52244031,14660228.75,1359144.035,37.65027568,3.490542234,0.100~0.145,0.12,0.609~0.702,0.649,0.00374,0.0259,0.00359,0.0265,0.8099745444789664,30.495764893415508,2.8272503559687436
6,12,0.961,37.5,0.533,3638.1005,116.3,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.516224976,2.894010933,0.0031,0.9641,0.428,0.4311,1.006462019,0.169990849,0.17177442,0.45586342,0.675176584,1.712204354,0.620500662,0.001123673,3237685.35,103499.8363,0.00121141,0.001207515,3630.788617,3607.477033,13209173.88,422260.7162,33.92368882,1.084446406,13124364.0,419549.579,33.70588079,1.077483686,0.145~0.209,0.16,0.609~0.702,0.649,0.00388,0.0244,0.00392,0.0242,1.1546255402080434,38.917670815341666,1.244090183013104
6,12,0.68,60.0,0.5075,1725.819,180.0,1,1.047197551,0.25,0.75,0.333333333,0.99185,0.002432,0.020072929,0.487427071,2.894010933,0.0031,0.6831,0.1725,0.1756,1.00913843,0.1173,0.11995236,0.37750861,0.614417293,1.716115178,0.322778164,0.000521523,3309193.208,345143.2494,0.00034567,0.000344102,9333.160326,9248.642257,16107345.42,1679968.859,41.36674849,4.314481836,15961482.53,1664755.606,40.99214465,4.27541129,0.100~0.145,0.12,0.609~0.702,0.649,0.00377,0.0256,0.00363,0.0258,0.8178712369892429,33.526296051737475,3.496735920390075
6,12,0.961,37.5,0.543,3635.006,89.64,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.526224976,2.894010933,0.0031,0.9641,0.418,0.4211,1.006462019,0.1660191,0.167789859,0.462638859,0.680175609,1.734977635,0.611459325,0.001127651,3223519.966,79492.66927,0.00121141,0.001207515,3862.127251,3837.33035,14038855.73,346201.0868,36.05447073,0.889110707,13948718.85,343978.2926,35.82298195,0.883402146,0.145~0.209,0.16,0.609~0.702,0.649,0.00396,0.0239,0.00399,0.0238,1.1987548910151464,42.942974823309804,1.0589826432507765
6,12,0.68,60.0,0.5175,1666.308,200.0,1,1.047197551,0.25,0.75,0.333333333,0.99185,0.002432,0.020072929,0.497427071,2.894010933,0.0031,0.6831,0.1625,0.1656,1.00913843,0.1105,0.11312136,0.38092761,0.617193333,1.741734898,0.308171206,0.000526202,3166670.839,380082.2944,0.00034567,0.000344102,10201.78524,10109.40118,16999316.35,2040357.047,43.65750071,5.240027739,16845376.07,2021880.236,43.26215256,5.192575749,0.100~0.145,0.12,0.609~0.702,0.649,0.0038,0.0252,0.00368,0.0252,0.8210734249761661,35.52140377428061,4.263485954679611
6,12,1.65,13.54,0.52,42285.4389,759.0021,4,0.236317581,0.013896646,0.986103354,0.014092484,0.99241,0.0045501,0.006741642,0.513258358,2.894010933,0.0031,1.6531,1.13,1.1331,1.003761106,0.103641186,0.104120766,0.374520766,0.611981018,1.755432672,0.907951107,0.012309537,3435177.033,61659.67883,0.024982358,0.024935509,471.9940198,470.2254522,19958474.29,358244.4522,51.25718513,0.920040377,19883689.63,356902.1057,51.0651238,0.916592974,0.100~0.145,0.12,0.609~0.702,0.649,0.00381,0.0251,0.0037,0.0249,0.7999811670545619,40.85113733330969,0.7332571170545317
6,12,0.961,37.5,0.553,3449.336,125.3,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.536224976,2.894010933,0.0031,0.9641,0.408,0.4111,1.006462019,0.162047351,0.163805298,0.469614298,0.6852841,1.757750916,0.602154847,0.0011307,3050620.643,110816.3329,0.00121141,0.001207515,4111.886591,4085.486103,14183278.45,515219.3898,36.42537593,1.323182086,14092214.29,511911.4087,36.19150574,1.314686557,0.145~0.209,0.16,0.609~0.702,0.649,0.00409,0.0234,0.00407,0.0233,1.259960563882839,45.5998699799394,1.656453215686908
6,12,0.68,60.0,0.5275,1567.123,230.0,1,1.047197551,0.25,0.75,0.333333333,0.99185,0.002432,0.020072929,0.507427071,2.894010933,0.0031,0.6831,0.1525,0.1556,1.00913843,0.1037,0.10629036,0.38454661,0.620118223,1.767354618,0.293089654,0.000530331,2954988.76,433691.1747,0.00034567,0.000344102,11199.51347,11098.09431,17551015.15,2575888.098,45.0743689,6.615374062,17392078.85,2552561.692,44.66619005,6.555467382,0.100~0.145,0.12,0.609~0.702,0.649,0.00384,0.0247,0.00378,0.0245,0.8258517909360363,36.88765304708186,5.413844477847469
6,12,1.65,13.54,0.53,39965.59121,486.883,4,0.236317581,0.013896646,0.986103354,0.014092484,0.99241,0.0045501,0.006741642,0.523258358,2.894010933,0.0031,1.6531,1.12,1.1231,1.003761106,0.102724008,0.103201864,0.384101864,0.619759521,1.775140294,0.905059095,0.012204025,3274787.647,39895.27955,0.024982358,0.024935509,503.722812,501.8353562,20131579.99,245254.0739,51.70175372,0.629859441,20056146.7,244335.1037,51.5080266,0.62749935,0.100~0.145,0.12,0.609~0.702,0.649,0.00386,0.0246,0.00381,0.0244,0.8273417428158901,42.61474049625123,0.5191564058448382
6,12,0.961,37.5,0.563,3496.785,123.1,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.546224976,2.894010933,0.0031,0.9641,0.398,0.4011,1.006462019,0.158075602,0.159820737,0.476789737,0.690499629,1.780524197,0.59258504,0.001132871,3086658.379,108661.9985,0.00121141,0.001207515,4381.718065,4353.585116,15321926.0,539389.4938,39.34964097,1.385255543,15223551.13,535926.3278,39.09699546,1.376361469,0.145~0.209,0.16,0.609~0.702,0.649,0.00432,0.0231,0.00418,0.0229,1.34387149491697,52.541337735592194,1.849652944891147
6,12,0.68,60.0,0.5375,1467.938,250.0,1,1.047197551,0.25,0.75,0.333333333,0.99185,0.002432,0.020072929,0.517427071,2.894010933,0.0031,0.6831,0.1425,0.1456,1.00913843,0.0969,0.09945936,0.38836561,0.623189867,1.792974338,0.277532787,0.000533937,2749273.376,468220.2818,0.00034567,0.000344102,12353.58358,12241.71354,18134294.77,3088395.895,46.5723427,7.931592257,17970076.49,3060428.385,46.15059869,7.859766333,0.070~0.100,0.093,0.609~0.702,0.649,0.00391,0.0242,0.00393,0.024,0.8260886827711083,38.124487280920135,6.492864016916673
6,12,1.65,13.54,0.54,39988.88308,601.4231,4,0.236317581,0.013896646,0.986103354,0.014092484,0.99241,0.0045501,0.006741642,0.533258358,2.894010933,0.0031,1.6531,1.11,1.1131,1.003761106,0.101806829,0.102282962,0.393882962,0.627600958,1.794847916,0.902089131,0.012095114,3306201.33,49724.46591,0.024982358,0.024935509,537.4946953,535.4806959,21493812.52,323261.7259,55.20022782,0.830198035,21413274.94,322050.4601,54.99339186,0.827087272,0.100~0.145,0.12,0.609~0.702,0.649,0.00393,0.0241,0.00395,0.0239,0.8613564268884938,47.368911515008385,0.7124169373348718
6,12,0.961,37.5,0.573,3269.855,94.92,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.556224976,2.894010933,0.0031,0.9641,0.388,0.3911,1.006462019,0.154103853,0.155836177,0.484165177,0.695819787,1.803297478,0.582747916,0.001134215,2882923.456,83687.83767,0.00121141,0.001207515,4673.448587,4643.442575,15281499.23,443603.7399,39.24581728,1.139259379,15183383.92,440755.5692,38.99383837,1.131944731,0.145~0.209,0.16,0.609~0.702,0.649,0.0047,0.0229,0.0043,0.0225,1.4594351632487426,56.90897886721603,1.6519999432755388
6,12,1.65,13.54,0.55,37458.03909,562.8253,4,0.236317581,0.013896646,0.986103354,0.014092484,0.99241,0.0045501,0.006741642,0.543258358,2.894010933,0.0031,1.6531,1.1,1.1031,1.003761106,0.100889651,0.10136406,0.40386406,0.635502998,1.814555538,0.899040326,0.011983251,3125866.195,46967.66359,0.024982358,0.024935509,573.4275108,571.2788706,21479470.12,322739.5108,55.16339377,0.828856886,21398986.27,321530.2017,54.95669583,0.825751149,0.100~0.145,0.12,0.609~0.702,0.649,0.00405,0.0236,0.00411,0.0235,0.9010498045907307,49.518720038573726,0.7440429114470214
6,12,1.65,11.95,0.54,53436.0485,1357.771,4,0.208566846,0.010835667,0.989164333,0.010954365,0.99241,0.0045501,0.005261413,0.534738587,2.894010933,0.0031,1.6531,1.11,1.1131,1.003761106,0.079382099,0.079753355,0.371353355,0.609387689,1.817377523,0.907430296,0.016812064,3178434.732,80761.70722,0.041218114,0.041140819,479.1067701,477.3115509,25601572.6,650517.2783,65.74974257,1.670652981,25505643.19,648079.7818,65.50337745,1.664393023,0.070~0.100,0.093,0.609~0.702,0.649,0.00393,0.0241,0.00427,0.0237,0.7235794322957443,47.39689666872486,1.2043205586993375
6,12,0.68,60.0,0.5475,1467.938,300.0,1,1.047197551,0.25,0.75,0.333333333,0.99185,0.002432,0.020072929,0.527427071,2.894010933,0.0031,0.6831,0.1325,0.1356,1.00913843,0.0901,0.09262836,0.39238461,0.626406106,1.818594058,0.261500923,0.000537045,2733363.806,558612.9263,0.00034567,0.000344102,13699.2773,13575.22109,20109689.72,4109783.19,51.64553533,10.55471048,19927582.9,4072566.328,51.17785013,10.45913045,0.070~0.100,0.093,0.609~0.702,0.649,0.00401,0.0237,0.00416,0.0236,0.8252218518917753,42.233080260118335,8.631102999126657
6,12,0.961,37.5,0.583,3213.1225,119.5,3,0.654498469,0.10332333,0.89667667,0.115229194,1.0315,0.0048305,0.016775024,0.566224976,2.894010933,0.0031,0.9641,0.378,0.3811,1.006462019,0.150132105,0.151851616,0.491740616,0.701242195,1.826070758,0.572641694,0.001134782,2831488.012,105306.5414,0.00121141,0.001207515,4989.10337,4957.070686,16030600.29,596197.8527,41.1696523,1.531150291,15927675.36,592369.947,40.90532135,1.521319496,0.145~0.209,0.16,0.609~0.702,0.649,0.00539,0.0229,0.00445,0.0222,1.6210129440431988,66.30805538859661,2.4660785950412754
6,12,1.65,13.54,0.56,34186.97634,532.1071,4,0.236317581,0.013896646,0.986103354,0.014092484,0.99241,0.0045501,0.006741642,0.553258358,2.894010933,0.0031,1.6531,1.09,1.0931,1.003761106,0.099972472,0.100445159,0.414045159,0.643463409,1.83426316,0.895911796,0.011868848,2880395.526,44832.24533,0.024982358,0.024935509,611.6452324,609.3533899,20910301.09,325460.7708,53.70165868,0.835845603,20831949.92,324241.2652,53.50043788,0.832713679,0.070~0.100,0.093,0.609~0.702,0.649,0.00424,0.0232,0.0043,0.0232,0.9523451292901308,50.95088142990721,0.7930308162889156
6,12,1.65,11.95,0.55,50786.21456,1299.51,4,0.208566846,0.010835667,0.989164333,0.010954365,0.99241,0.0045501,0.005261413,0.544738587,2.894010933,0.0031,1.6531,1.1,1.1031,1.003761106,0.078666944,0.079036857,0.381536857,0.617686698,1.836882741,0.904354857,0.016610979,3057388.391,78231.99313,0.041218114,0.041140819,513.2096303,511.2866273,26063974.4,666921.0467,66.93727895,1.712781,25966312.36,664422.0851,66.68646412,1.706363188,0.070~0.100,0.093,0.609~0.702,0.649,0.00405,0.0236,0.00453,0.0234,0.7516779026934161,50.126741487761336,1.2826355023890912
6,12,1.65,13.54,0.57,32804.81716,534.437,4,0.236317581,0.013896646,0.986103354,0.014092484,0.99241,0.0045501,0.006741642,0.563258358,2.894010933,0.0031,1.6531,1.08,1.0831,1.003761106,0.099055293,0.099526257,0.424426257,0.651480051,1.853970781,0.892702659,0.011752286,2791356.328,45475.15368,0.024982358,0.024935509,652.2782696,649.8341746,21397869.37,348601.6416,54.95382743,0.895275792,21317691.28,347295.4268,54.74791474,0.891921182,0.070~0.100,0.093,0.609~0.702,0.649,0.00456,0.0229,0.00451,0.0229,1.0245293882421938,56.09084759610798,0.9137994629547144
6,12,1.65,11.95,0.56,47823.9898,1286.064,4,0.208566846,0.010835667,0.989164333,0.010954365,0.99241,0.0045501,0.005261413,0.554738587,2.894010933,0.0031,1.6531,1.09,1.0931,1.003761106,0.07795179,0.07832036,0.39192036,0.62603543,1.856387959,0.901199057,0.016409065,2914485.914,78375.21354,0.041218114,0.041140819,549.5526224,547.4934418,26281799.01,706759.8438,67.49669428,1.815094663,26183320.77,704111.6057,67.24378331,1.80829348,0.070~0.100,0.093,0.609~0.702,0.649,0.00424,0.0232,0.00483,0.0232,0.7889257907677458,53.0503549220567,1.4266093636491588
6,12,1.65,13.54,0.58,32583.14254,558.4899,4,0.236317581,0.013896646,0.986103354,0.014092484,0.99241,0.0045501,0.006741642,0.573258358,2.894010933,0.0031,1.6531,1.07,1.0731,1.003761106,0.098138115,0.098607355,0.435007355,0.659550874,1.873678403,0.889412039,0.011633915,2800703.124,48005.32685,0.024982358,0.024935509,695.4637864,692.8578747,22660395.68,388409.5005,58.19623683,0.997509999,22575486.89,386954.1252,57.9781748,0.993772317,0.070~0.100,0.093,0.609~0.702,0.649,0.00514,0.0229,0.00475,0.0227,1.1316434682778982,65.61062281509423,1.124595951488443
6,12,1.65,11.95,0.57,44656.08806,1284.466,4,0.208566846,0.010835667,0.989164333,0.010954365,0.99241,0.0045501,0.005261413,0.564738587,2.894010933,0.0031,1.6531,1.08,1.0831,1.003761106,0.077236636,0.077603862,0.402503862,0.634431921,1.875893176,0.897962011,0.016206736,2755402.862,79255.06793,0.041218114,0.041140819,588.2658675,586.0616279,26269652.39,755607.5058,67.46549942,1.940544816,26171219.67,752776.2349,67.21270534,1.93327357,0.070~0.100,0.093,0.609~0.702,0.649,0.00456,0.0229,0.00516,0.0231,0.8394065740617672,56.41878672287245,1.6228025441178622
6,12,1.65,11.95,0.58,44927.41296,1326.689,4,0.208566846,0.010835667,0.989164333,0.010954365,0.99241,0.0045501,0.005261413,0.574738587,2.894010933,0.0031,1.6531,1.07,1.0731,1.003761106,0.076521482,0.076887364,0.413287364,0.642874299,1.895398394,0.89464284,0.016004365,2807197.432,82895.44641,0.041218114,0.041140819,629.4862537,627.1275607,28281188.87,835132.4885,72.63151044,2.144780205,28175218.9,832003.2364,72.35935925,2.136743686,0.070~0.100,0.093,0.609~0.702,0.649,0.00514,0.0229,0.00553,0.023,0.920723919134717,66.62299283473693,1.9673510207602811
6,12,0.73,37.1,0.595,4229.545949,671.08526,2,0.647517152,0.101208036,0.898791964,0.112604518,0.97869,0.0086008,0.009524084,0.585475916,2.894010933,0.0031,0.7331,0.135,0.1381,1.008511184,0.039896208,0.040985655,0.395010655,0.628498731,1.959483183,0.3154062,0.001429063,2959664.519,469598.2162,0.002193221,0.002183946,13471.70153,13358.00906,56979180.64,9040660.324,146.3334506,23.2181475,56498313.1,8964362.981,145.0984906,23.02220131,0.035~0.045,0.04,0.609~0.702,0.649,0.00705,0.0232,0.0149,0.0242,0.6178615496874891,89.65077825943156,14.224532978613942
6,12,0.73,37.1,0.605,5235.975449,513.59539,2,0.647517152,0.101208036,0.898791964,0.112604518,0.97869,0.0086008,0.009524084,0.595475916,2.894010933,0.0031,0.7331,0.125,0.1281,1.008511184,0.036940933,0.038017831,0.404042831,0.635643635,1.981239727,0.294684622,0.0014151,3700074.818,362939.32,0.002193221,0.002183946,15305.09348,15175.92836,80137093.73,7860625.456,205.8074074,20.18759192,79460788.33,7794286.846,204.0705256,20.01722166,0.035~0.045,0.04,0.609~0.702,0.649,0.01,0.0238,0.0184,0.0247,0.6862195398347918,140.0371821710761,13.736208636296228
