Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),normalization,normError,nu_elastic,Ex,R,Veff,Eeff,Eprime,Eprime_eff,F2foc,Q2,Q2eff,q3momt_squared,q3momt,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),bin,Q2center,qvbin,qvcenter,RL_fortran_qvcenter,RT_fortran_qvcenter,RL_fortran_qvdata,RT_fortran_qvdata
6,12,4.6286,10.65,0.6914,10959.3576,167.0,12,0.1858775653373961,0.008612776470334326,0.9913872235296656,0.008687600834384369,0.99812,0.00067079,0.03278095772032952,0.6586190422796705,2.894010933453939,0.0031,4.6316999999999995,3.9372,3.9402999999999997,1.0013399464679928,0.6278274423201793,0.6287425873718576,1.1067765473718576,1.05203448012499,1.5528495115241423,0.9703221212343598,0.006018687351860152,1820888.3364929846,27746.91394268661,0.008309148830662584,0.008303587511627445,362.33899561915985,361.85413045512786,3971002.625415206,60510.612268399695,10.198295409408617,0.15540284344506097,3965688.8146947967,60429.63978600635,10.184648525589004,0.15519489059955155,0.562~0.738,0.65,0.934~1.079,0.991,0.00268,0.0122,0.00189,0.00926
6,12,4.6286,10.65,0.6914,10869.5268,161.1,12,0.1858775653373961,0.008612776470334326,0.9913872235296656,0.008687600834384369,0.99812,0.00067079,0.03278095772032952,0.6586190422796705,2.894010933453939,0.0031,4.6316999999999995,3.9372,3.9402999999999997,1.0013399464679928,0.6278274423201793,0.6287425873718576,1.1067765473718576,1.05203448012499,1.5528495115241423,0.9703221212343598,0.006018687351860152,1805963.0222594356,26766.63374950187,0.008309148830662584,0.008303587511627445,362.33899561915985,361.85413045512786,3938453.4235675405,58372.812194246646,10.114702824085596,0.14991256334730133,3933183.1686727083,58294.700416321095,10.101167799969424,0.14971195733884884,0.562~0.738,0.65,0.934~1.079,0.991,0.00268,0.0122,0.00189,0.00926
6,12,1.2044,55.001,0.6585,441.16904,4.908,12,0.9599485418894012,0.21321893031828054,0.7867810696817195,0.2710016020143127,0.99812,0.00067079,0.05290823034296577,0.6055917696570342,2.894010933453939,0.0031,1.2075,0.5458999999999999,0.5489999999999999,1.0051544163705735,0.560750400859066,0.5653862409570749,0.9990084909570749,0.9995041225313055,1.5543909691389248,0.5108056167661262,0.0002179216340924848,2024438.9311653662,22521.85754956789,0.00015891312286823813,0.00015850514714907328,10087.338045011998,10035.610330834052,4450221.2414734205,49508.65512491889,11.42902061240156,0.12714771001534209,4427400.575468141,49254.77550373353,11.370412770676209,0.12649569851610357,0.438~0.562,0.5,0.934~1.079,0.991,0.00194,0.00987,0.00184,0.00944
6,12,1.501,37.5,0.646,958.0572000000001,22.8,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.6054735399956749,2.894010933453939,0.0031,1.5041,0.8549999999999999,0.8580999999999999,1.004134845035577,0.5304020479410837,0.5334245487775812,0.9507405487775812,0.9750592539828444,1.5628667613184186,0.708840929648276,0.0004928604173978681,1943871.2588408082,46260.56221024217,0.0004965655338920284,0.0004955420958526259,4553.467999284395,4534.717644544108,4362482.80168401,103819.0703836842,11.203691492242779,0.26662725985790336,4344518.889322524,103391.56229560568,11.1575567242125,0.26552933719619765,0.438~0.562,0.5,0.934~1.079,0.991,0.00193,0.00987,0.00212,0.0107
6,12,1.2044,55.001,0.6642,438.47411600000004,4.763,12,0.9599485418894012,0.21321893031828054,0.7867810696817195,0.2710016020143127,0.99812,0.00067079,0.05290823034296577,0.6112917696570342,2.894010933453939,0.0031,1.2075,0.5401999999999999,0.5432999999999999,1.0051544163705735,0.5548953408024683,0.5595161105864823,1.0006777505864823,1.0003388178944583,1.5709706699095174,0.5077800940097258,0.00022192687497901887,1975759.4299539148,21462.024373795637,0.0001589131228682381,0.00015850514714907326,10273.347766590758,10220.666197424585,4504597.080316457,48931.955412271775,11.568668182540776,0.1256666346832699,4481497.575846827,48681.0330983333,11.509344230225935,0.12502221811552983,0.438~0.562,0.5,0.934~1.079,0.991,0.002,0.0101,0.0019,0.00965
6,12,1.2044,55.001,0.67,448.355504,4.874,12,0.9599485418894012,0.21321893031828054,0.7867810696817195,0.2710016020143127,0.99812,0.00067079,0.05290823034296577,0.6170917696570343,2.894010933453939,0.0031,1.2075,0.5343999999999999,0.5374999999999999,1.0051544163705735,0.5489375603940003,0.5535429954725459,1.002442995472546,1.001220752617796,1.5878412426234538,0.5046567401674982,0.00022593174251631207,1984473.2705836105,21572.88721680222,0.00015891312286823818,0.00015850514714907334,10468.531229378388,10414.848762420323,4693623.595487687,51023.62121199026,12.054124482566692,0.1310384331270082,4669554.76595874,50761.972868036646,11.992311117819993,0.13036647005955931,0.438~0.562,0.5,0.934~1.079,0.991,0.00208,0.0104,0.00195,0.00987
6,12,1.501,37.5,0.656,954.3438000000001,24.84,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.6154735399956749,2.894010933453939,0.0031,1.5041,0.8449999999999999,0.8480999999999999,1.004134845035577,0.5241985152166265,0.527208203960222,0.9575442039602221,0.978541876446901,1.5878718261357778,0.7049347281111641,0.0005042107407163366,1892747.859048293,49265.11475084722,0.0004965655338920285,0.0004955420958526259,4702.379940880559,4683.0163937931575,4487687.141823729,116807.11773147309,11.525240221299944,0.299983053378762,4469207.660714859,116326.12722182203,11.477781373966362,0.2987477776136067,0.438~0.562,0.5,0.934~1.079,0.991,0.00205,0.0103,0.00221,0.011
6,12,1.2044,55.0,0.6704,413.72074,3.281,12,0.9599310885968813,0.21321178182447692,0.786788218175523,0.2709900541201443,0.99812,0.00067079,0.052906534433159846,0.6174934655668401,2.894010933453939,0.0031,1.2075,0.5339999999999999,0.5370999999999999,1.0051544163705735,0.5485082887827983,0.5531125119265852,1.002548671926585,1.001273525030291,1.5890232749694149,0.504446559903561,0.00022622198616281282,1828826.3975467158,14503.45324807931,0.00015892522296093606,0.00015851721617735103,10481.877673076962,10428.126765761108,4336570.187494879,34391.040645365516,11.137142935301656,0.08832278016984292,4314332.322344492,34214.68391846219,11.08003183781037,0.08786986231305645,0.438~0.562,0.5,0.934~1.079,0.991,0.00208,0.0104,0.00195,0.00989
6,12,3.4886,14.0,0.6875,6917.96972,82.84,12,0.24434609527920614,0.014852136862001762,0.9851478631379982,0.015076048396119089,0.99812,0.00067079,0.032044210815948215,0.6554557891840518,2.894010933453939,0.0031,3.4917,2.8011,2.8042,1.0017780068470716,0.5805354220804184,0.581694345013299,1.054350595013299,1.0268157551446604,1.592570153082701,0.9481798748596705,0.003726437145636528,1856456.837894233,22230.349463159873,0.004887874605963685,0.00488353505466246,638.4436642175203,637.3105217461449,4416733.936982653,52888.673143779386,11.343018799792345,0.135828243748774,4408894.8916772315,52794.80362145064,11.32288662983588,0.1355871688342117,0.562~0.738,0.65,0.934~1.079,0.991,0.00262,0.0121,0.00215,0.0103
6,12,4.6286,10.65,0.7111,10859.5456,160.7,12,0.1858775653373961,0.008612776470334326,0.9913872235296656,0.008687600834384369,0.99812,0.00067079,0.03278095772032952,0.6783190422796704,2.894010933453939,0.0031,4.6316999999999995,3.9174999999999995,3.9205999999999994,1.0013399464679928,0.6246860726631368,0.6255991137857789,1.1312623237857788,1.0636081627111456,1.5930067635102207,0.9695377637359828,0.006215001561016447,1747311.805698718,25856.79157475834,0.008309148830662584,0.008303587511627445,382.05345418884366,381.54220805477047,4148926.9074012586,61395.99008814717,10.655239047921311,0.15767666328515206,4143375.006695467,61313.83283440161,10.640980703411794,0.1574656677198607,0.562~0.738,0.65,0.934~1.079,0.991,0.00301,0.0129,0.002,0.00951
6,12,1.2044,55.001,0.6757,460.13332,5.061,12,0.9599485418894012,0.21321893031828054,0.7867810696817195,0.2710016020143127,0.99812,0.00067079,0.05290823034296577,0.6227917696570342,2.894010933453939,0.0031,1.2075,0.5287,0.5317999999999999,1.0051544163705735,0.5430825003374028,0.5476728651019535,1.0042433551019534,1.0021194315559165,1.6044209433940462,0.5015429593096731,0.00022979824266245393,2002336.1130567074,22023.66711495702,0.00015891312286823813,0.00015850514714907328,10666.370049078585,10611.673067699263,4907952.2630310925,53982.49881838672,12.604561556650479,0.13863739760947558,4882784.359395047,53705.67739562597,12.539925559063072,0.1379264671691635,0.438~0.562,0.5,0.934~1.079,0.991,0.00215,0.0107,0.00201,0.0101
6,12,1.501,37.5,0.666,995.1912,25.32,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.6254735399956749,2.894010933453939,0.0031,1.5041,0.8349999999999999,0.8380999999999998,1.004134845035577,0.5179949824921694,0.5209918591428631,0.9645478591428631,0.9821139746194751,1.612876890953137,0.7009361971141534,0.0005151053927898778,1932014.7176287845,49154.98916224422,0.0004965655338920287,0.0004955420958526261,4858.24757058418,4838.242188888536,4834885.229666755,123010.82848719144,12.416911418579689,0.3159153709542827,4814976.049850608,122504.29222265772,12.365780831099187,0.3146144887971592,0.438~0.562,0.5,0.934~1.079,0.991,0.00218,0.0108,0.00229,0.0113
6,12,3.4886,14.0,0.7067,6868.06372,81.77,12,0.24434609527920614,0.014852136862001762,0.9851478631379982,0.015076048396119089,0.99812,0.00067079,0.032044210815948215,0.6746557891840518,2.894010933453939,0.0031,3.4917,2.7819,2.7849999999999997,1.0017780068470716,0.5765561710347779,0.5777115579709141,1.077136447970914,1.0378518429770764,1.6326272825250858,0.9467740374417477,0.0038326904391274867,1791969.3304433732,21334.882453646573,0.004887874605963682,0.004883535054662458,674.5545994949031,673.3573654885383,4632883.971950074,55158.32960069822,11.898133494313926,0.14165715629528983,4624661.29250661,55060.43177599778,11.877016078403745,0.1414057359285936,0.562~0.738,0.65,0.934~1.079,0.991,0.00295,0.0128,0.00228,0.0105
6,12,4.6286,10.65,0.7307,10789.6772,156.6,12,0.1858775653373961,0.008612776470334326,0.9913872235296656,0.008687600834384369,0.99812,0.00067079,0.03278095772032952,0.6979190422796705,2.894010933453939,0.0031,4.6316999999999995,3.8978999999999995,3.9009999999999994,1.0013399464679928,0.6215606490449626,0.6224715969184114,1.1563940869184113,1.0753576553493314,1.6329601715775885,0.9687306246195049,0.006395058942464307,1687189.6407951242,24487.655455393644,0.008309148830662586,0.008303587511627446,402.90316469126026,402.36401844589625,4347195.089877136,63094.635590651356,11.164429719877644,0.16203911032044954,4341377.875926066,63010.20528862735,11.149490000132044,0.16182227713176425,0.562~0.738,0.65,0.934~1.079,0.991,0.0034,0.0134,0.00212,0.00971
6,12,1.501,37.5,0.676,951.8682,24.48,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.6354735399956749,2.894010933453939,0.0031,1.5041,0.8249999999999998,0.8280999999999998,1.004134845035577,0.5117914497677123,0.514775514325504,0.971751514325504,0.9857745758161467,1.637881955770496,0.696844359451854,0.0005255507557856465,1811182.2493282328,46579.706584961175,0.0004965655338920286,0.0004955420958526261,5021.413022368067,5000.735754957449,4779723.375058051,122924.19078757027,12.275245209388606,0.31569286874572877,4760041.341746988,122418.01128135835,12.224697977644317,0.3143929028123147,0.438~0.562,0.5,0.934~1.079,0.991,0.00232,0.0112,0.00239,0.0115
6,12,1.501,37.5,0.686,997.6668000000001,18.72,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.6454735399956749,2.894010933453939,0.0031,1.5041,0.8149999999999998,0.8180999999999998,1.004134845035577,0.5055879170432552,0.5085591695081448,0.9791551695081449,0.9895226978236249,1.662887020587855,0.6926582486848171,0.0005355535772878897,1862870.2006852601,34954.48596347805,0.0004965655338920284,0.0004955420958526259,5192.237387487627,5170.856696347057,5180122.859215141,97198.68389376836,13.303547783422255,0.24962483918044034,5158792.05350314,96798.4373556169,13.248766188320955,0.2485969294010468,0.438~0.562,0.5,0.934~1.079,0.991,0.00248,0.0117,0.00249,0.0118
6,12,1.2044,55.0,0.698,440.57016799999997,3.275,12,0.9599310885968813,0.21321178182447692,0.786788218175523,0.2709900541201443,0.99812,0.00067079,0.052906534433159846,0.6450934655668401,2.894010933453939,0.0031,1.2075,0.5064,0.5095,1.0051544163705735,0.5201584221715526,0.5246896757151278,1.0118936757151278,1.0059292597966956,1.669302978380872,0.48894035222899496,0.0002442844066883001,1803513.2654298104,13406.504510043516,0.00015892522296093606,0.00015851721617735103,11501.660988783215,11442.680648326237,5067288.714107267,37667.93973826503,13.0137680847856,0.09673848474841093,5041303.735603439,37474.779123268425,12.947033682422553,0.09624241128812396,0.438~0.562,0.5,0.934~1.079,0.991,0.00246,0.0117,0.00227,0.0109
6,12,3.4886,14.0,0.7259,6685.40776,79.29,12,0.24434609527920614,0.014852136862001762,0.9851478631379982,0.015076048396119089,0.99812,0.00067079,0.032044210815948215,0.6938557891840518,2.894010933453939,0.0031,3.4917,2.7626999999999997,2.7657999999999996,1.0017780068470716,0.5725769199891371,0.5737287709285294,1.1006595809285293,1.0491232439177627,1.6726844119674702,0.9453183041389116,0.003929886098488819,1701170.8717386941,20176.15727603144,0.004887874605963684,0.004883535054662459,713.0537736894994,711.7882093795577,4767055.231921063,56538.033715840415,12.242710991160491,0.1452005007528689,4758594.4184626,56437.68712170513,12.220982001483913,0.14494279147718875,0.562~0.738,0.65,0.934~1.079,0.991,0.00331,0.0133,0.00242,0.0107
6,12,1.501,37.5,0.696,958.0572000000001,18.12,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.6554735399956748,2.894010933453939,0.0031,1.5041,0.8049999999999999,0.8080999999999999,1.004134845035577,0.49938438431879806,0.5023428246907858,0.9867588246907858,0.9933573499455197,1.6878920854052137,0.6883769100860339,0.0005451209432833791,1757513.10200892,33240.329918090094,0.0004965655338920286,0.0004955420958526261,5371.101898109799,5348.984675379429,5145822.845417759,97324.36639374956,13.215458777634726,0.24994761591556458,5124633.280936925,96923.60231787527,13.161039917070596,0.2489183770001616,0.438~0.562,0.5,0.934~1.079,0.991,0.00262,0.0121,0.00259,0.012
6,12,1.2044,55.0,0.7118,438.274492,3.241,12,0.9599310885968813,0.21321178182447692,0.786788218175523,0.2709900541201443,0.99812,0.00067079,0.052906534433159846,0.6588934655668401,2.894010933453939,0.0031,1.2075,0.4925999999999999,0.4956999999999999,1.0051544163705735,0.5059834888659297,0.5104782576093991,1.017137497609399,1.008532348320766,1.7094428300866005,0.48079106850325165,0.00025271774918169657,1734244.9963215431,12824.583989428527,0.0001589252229609361,0.00015851721617735106,12072.61021855991,12010.702059243664,5291117.110653354,39127.329718352674,13.58860228267349,0.10048647777143457,5263984.343578371,38926.68537400872,13.518920139394519,0.09997118466063418,0.438~0.562,0.5,0.934~1.079,0.991,0.00268,0.0122,0.00244,0.0113
6,12,3.4886,14.0,0.7451,6553.65592,77.89,12,0.24434609527920614,0.014852136862001762,0.9851478631379982,0.015076048396119089,0.99812,0.00067079,0.032044210815948215,0.7130557891840518,2.894010933453939,0.0031,3.4917,2.7435,2.7466,1.0017780068470716,0.5685976689434966,0.5697459838861447,1.1249199938861447,1.0606224558654906,1.712741541409855,0.9438120240606409,0.004018422646971295,1630902.5943150911,19383.227411060427,0.004887874605963682,0.004883535054662458,754.0804289150147,752.7420483988828,4941983.667115026,58735.3246081905,12.691960721240207,0.1508435646675512,4933212.381722265,58631.078149788984,12.66943438016375,0.15057583979339498,0.562~0.738,0.65,0.934~1.079,0.991,0.00373,0.0138,0.00257,0.0109
6,12,1.501,37.5,0.706,982.8132,24.6,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.6654735399956748,2.894010933453939,0.0031,1.5041,0.7949999999999999,0.7980999999999999,1.004134845035577,0.493180851594341,0.49612647987342684,0.9945624798734267,0.9972775340262242,1.7128971502225727,0.6839994016117624,0.0005542602513163887,1773198.055725234,44383.48220276321,0.0004965655338920285,0.0004955420958526259,5558.409198142556,5535.5206779480095,5462877.93093592,136736.8662743069,14.02971697088672,0.35116646528945006,5440382.791160253,136173.80867752104,13.971945142875349,0.34972042552413174,0.438~0.562,0.5,0.934~1.079,0.991,0.00279,0.0124,0.00269,0.0121
6,12,1.501,37.5,0.716,943.2036,24.0,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.6754735399956748,2.894010933453939,0.0031,1.5041,0.7849999999999999,0.7880999999999999,1.004134845035577,0.4869773188698839,0.48991013505606773,1.0025661350560677,1.001282245451335,1.7379022150399321,0.6795247948964458,0.0005629791839169159,1675379.1737692337,42630.350616199525,0.0004965655338920285,0.0004955420958526259,5754.584708918879,5730.888373577945,5427745.01395724,138110.0330140531,13.939488910182442,0.3546930205147421,5405394.545156863,137541.32096587066,13.882088624948135,0.35323245903509615,0.438~0.562,0.5,0.934~1.079,0.991,0.00296,0.0128,0.0028,0.0123
6,12,1.2044,55.0,0.7255,441.06922799999995,3.245,12,0.9599310885968813,0.21321178182447692,0.786788218175523,0.2709900541201443,0.99812,0.00067079,0.052906534433159846,0.6725934655668402,2.894010933453939,0.0031,1.2075,0.4788999999999999,0.4819999999999999,1.0051544163705735,0.4919112724683185,0.4963698207942916,1.0227200707942916,1.0112962329576294,1.7492918133017081,0.47243451409971104,0.0002607004641904558,1691862.073854134,12447.235220990446,0.0001589252229609361,0.00015851721617735106,12684.822500366205,12619.774925895217,5594884.867553551,41162.249013688335,14.368736070773847,0.10571254032181347,5566194.38409836,40951.16963452998,14.295053413441384,0.10517044804272152,0.438~0.562,0.5,0.934~1.079,0.991,0.00291,0.0127,0.00261,0.0117
6,12,3.4886,14.0,0.7643,6647.4792,79.23,12,0.24434609527920614,0.014852136862001762,0.9851478631379982,0.015076048396119089,0.99812,0.00067079,0.032044210815948215,0.7322557891840518,2.894010933453939,0.0031,3.4917,2.7243,2.7274,1.0017780068470716,0.5646184178978558,0.56576319684376,1.14991768684376,1.0723421500825938,1.7527986708522398,0.9422545433989166,0.004098698798645778,1621851.1109419276,19330.52509888695,0.004887874605963684,0.004883535054662459,797.7812022373923,796.3652593534919,5303233.948024059,63208.2046532686,13.619720642088144,0.16233077742802773,5293821.497154943,63096.01949857717,13.595547665249644,0.16204266446109816,0.562~0.738,0.65,0.934~1.079,0.991,0.00425,0.0142,0.00272,0.011
6,12,1.501,37.5,0.726,934.5390000000001,24.0,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.6854735399956748,2.894010933453939,0.0031,1.5041,0.7749999999999999,0.7780999999999999,1.004134845035577,0.48077378614542676,0.4836937902387087,1.0107697902387087,1.0053704741232004,1.7629072798572911,0.6749521762714249,0.0005712856823981618,1635852.3043619115,42010.50497056396,0.0004965655338920284,0.0004955420958526259,5960.07809817492,5935.535578355268,5569925.425790292,143041.8743561981,14.304635443207774,0.36735893380264123,5546989.483860554,142452.85388052644,14.245731550826676,0.3658462163910123,0.438~0.562,0.5,0.934~1.079,0.991,0.00315,0.0131,0.00292,0.0124
6,12,1.501,37.5,0.736,925.8744000000002,18.0,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.6954735399956748,2.894010933453939,0.0031,1.5041,0.7649999999999999,0.7680999999999999,1.004134845035577,0.47457025342096965,0.4774774454213497,1.0191734454213497,1.0095412054103337,1.7879123446746499,0.6702806478070994,0.0005791879211114729,1598573.392592907,31077.996180337548,0.0004965655338920284,0.0004955420958526259,6175.3648616399905,6149.935830004181,5717612.23605201,111156.56750951982,14.683923462178749,0.28547135801488566,5694068.146643625,110698.84494007526,14.6234577305785,0.2842958387772822,0.438~0.562,0.5,0.934~1.079,0.991,0.00334,0.0134,0.00304,0.0125
6,12,1.2044,55.0,0.7393,438.074868,3.23,12,0.9599310885968813,0.21321178182447692,0.786788218175523,0.2709900541201443,0.99812,0.00067079,0.052906534433159846,0.6863934655668401,2.894010933453939,0.0031,1.2075,0.46509999999999996,0.46819999999999995,1.0051544163705735,0.4777363391626957,0.48215840268856297,1.028722892688563,1.014259775742173,1.7894316650074367,0.4637450585286618,0.0002683536609565779,1632453.4811205147,12036.355265235765,0.0001589252229609361,0.00015851721617735106,13351.700454086502,13283.233139736898,5849044.413999484,43125.9924666994,15.021466471702736,0.11075580967497965,5819050.604303467,42904.84304135018,14.944436622924536,0.11018785558829695,0.438~0.562,0.5,0.934~1.079,0.991,0.00317,0.0131,0.0028,0.012
6,12,1.501,37.5,0.746,894.9294000000001,15.96,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.7054735399956749,2.894010933453939,0.0031,1.5041,0.7549999999999999,0.7580999999999999,1.004134845035577,0.4683667206965125,0.47126110060399057,1.0277771006039906,1.0137934210695938,1.8129174094920093,0.6655093283781215,0.0005866942822390001,1525376.0384108108,27203.264942504447,0.0004965655338920286,0.0004955420958526261,6400.94802753845,6374.59008537012,5728396.57771617,102159.13051951367,14.711619717372132,0.26236421631612417,5704808.08034623,101738.45776250711,14.651039937620023,0.26128384809395644,0.438~0.562,0.5,0.934~1.079,0.991,0.00356,0.0136,0.00316,0.0126
6,12,1.2044,55.0,0.7531,437.17656,3.295,12,0.9599310885968813,0.21321178182447692,0.786788218175523,0.2709900541201443,0.99812,0.00067079,0.052906534433159846,0.7001934655668401,2.894010933453939,0.0031,1.2075,0.4512999999999999,0.4543999999999999,1.0051544163705735,0.4635614058570728,0.46794698458283435,1.0351065945828344,1.0174018844993529,1.8295715167131656,0.45477923001079834,0.00027562300393964387,1586139.5955750241,11954.735101579336,0.00015892522296093612,0.0001585172161773511,14073.995978288234,14001.82474361186,6152821.147241885,46373.81674845973,15.80162331276934,0.11909684456910265,6121269.575135115,46136.01253020108,15.72059283172239,0.11848611778391155,0.438~0.562,0.5,0.934~1.079,0.991,0.00344,0.0135,0.003,0.0123
6,12,1.501,37.5,0.756,934.5390000000001,22.32,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.7154735399956749,2.894010933453939,0.0031,1.5041,0.7449999999999999,0.7480999999999999,1.004134845035577,0.46216318797205536,0.46504475578663146,1.0365807557866316,1.01812610014017,1.8379224743093683,0.6606373547511516,0.0005938133311964282,1573792.5555107868,37587.56974187354,0.0004965655338920286,0.0004955420958526261,6637.359995404301,6610.028551662438,6202871.772745141,148145.875097424,15.930162906533653,0.38046698540545776,6177329.472642064,147535.83727310563,15.864565387101212,0.37890029141651554,0.438~0.562,0.5,0.934~1.079,0.991,0.00379,0.0138,0.00329,0.0127
6,12,1.501,37.5,0.766,897.4050000000001,21.6,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.7254735399956749,2.894010933453939,0.0031,1.5041,0.7349999999999999,0.7380999999999999,1.004134845035577,0.45595965524759824,0.45882841096927246,1.0455844109692725,1.0225382198085666,1.8629275391267273,0.655663882694635,0.0006005537927102594,1494295.783147203,35966.803077740355,0.0004965655338920286,0.0004955420958526261,6885.16452184445,6856.812664040661,6178781.06772582,148719.55367184014,15.8682933613373,0.38194030187583716,6153337.96877341,148107.15354327828,15.802950609462297,0.38036754103708537,0.438~0.562,0.5,0.934~1.079,0.991,0.00405,0.014,0.00343,0.0128
6,12,2.3466,20.0,0.7658,3884.68304,120.3,12,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.99812,0.00067079,0.029337336412636805,0.7364626635873632,2.894010933453939,0.0031,2.3497,1.5808,1.5839,1.002643865714991,0.44742108323527013,0.4488907197900762,1.0353403597900763,1.0175167614295484,1.8724894559059237,0.8745691896078435,0.0023356585672799275,1663206.726539677,51505.8158265399,0.0025801368387410547,0.0025767328194193978,1807.9364845070418,1803.169147419849,7023260.198761728,217494.75908619713,18.03707753444884,0.5585682036478826,7004740.605233147,216921.2484346078,17.989515670737685,0.557095318435489,0.438~0.562,0.5,0.934~1.079,0.991,0.00438,0.0143,0.0038,0.0132
6,12,1.501,37.5,0.776,928.35,21.96,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.7354735399956749,2.894010933453939,0.0031,1.5041,0.7249999999999999,0.7280999999999999,1.004134845035577,0.4497561225231411,0.45261206615191335,1.0547880661519133,1.0270287562439102,1.8879326039440867,0.6505880881099947,0.0006069245276263839,1529597.1043231296,36182.423020343536,0.0004965655338920285,0.0004955420958526259,7144.958867274741,7115.537223510645,6633022.564434506,156903.2967253533,17.03487253733639,0.4029577216781463,6605708.981446108,156257.1974282938,16.96472602415549,0.40129841491943186,0.438~0.562,0.5,0.934~1.079,0.991,0.00435,0.0142,0.00359,0.0129
6,12,2.3466,20.0,0.7843,3856.7356800000002,119.3,12,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.99812,0.00067079,0.029337336412636805,0.7549626635873632,2.894010933453939,0.0031,2.3497,1.5623,1.5654000000000001,1.002643865714991,0.44218494328091,0.44364766257932026,1.0587741525793202,1.028967517747436,1.9124916451166798,0.8707770516413984,0.0023587274083916475,1635091.7305148898,50578.12088652815,0.0025801368387410547,0.0025767328194193978,1927.2639694271095,1922.1819783964536,7432947.715667963,229922.59155265416,19.089233555755932,0.5904852580412465,7413347.819534592,229316.3100226969,19.038897268017784,0.5889282109357625,0.438~0.562,0.5,0.934~1.079,0.991,0.00503,0.0147,0.00407,0.0132
6,12,1.501,37.5,0.786,911.0208000000001,18.72,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.7454735399956749,2.894010933453939,0.0031,1.5041,0.7149999999999999,0.7180999999999998,1.004134845035577,0.443552589798684,0.44639572133455424,1.0641917213345542,1.0315966854030476,1.9129376687614457,0.6454091681835652,0.0006129345104991261,1486326.4906688575,30541.598946282025,0.0004965655338920285,0.0004955420958526259,7417.376119215045,7386.832710652765,6757383.926028186,138853.28095170564,17.354256336010163,0.3566018235918546,6729558.245525051,138281.50834341976,17.282794658316327,0.3551334020075959,0.438~0.562,0.5,0.934~1.079,0.991,0.00467,0.0145,0.00375,0.0129
6,12,1.501,37.5,0.796,920.9232000000001,17.16,3,0.6544984694978736,0.10332332985438242,0.8966766701456176,0.11522919386048376,1.0315,0.0048305,0.04052646000432514,0.7554735399956749,2.894010933453939,0.0031,1.5041,0.7049999999999998,0.7080999999999998,1.004134845035577,0.43734905707422683,0.44017937651719524,1.0737953765171953,1.0362409838050197,1.9379427335788044,0.6401263425585199,0.0006185928080026129,1488738.9379349365,27740.380712488848,0.0004965655338920286,0.0004955420958526261,7703.087709490884,7671.367792458153,7093952.183305016,132184.98509486357,18.21862809219354,0.33947636248282287,7064740.575807499,131640.6713185819,18.143607088496214,0.33807846043904094,0.322~0.438,0.38,0.934~1.079,0.991,0.00505,0.0147,0.00392,0.013
